唧	t͡sit⁴/t͡sik⁴	t͡sɪk˥/t͡siːt˥	-	-	-	t͡ɕi˥/t͡ɕi˧˥	t͡ɕit˧/t͡ɕi̯ək˧/t͡ɕi̯ak˧	-	-
唧	t͡sit⁴/t͡sik⁴	t͡sɪk˥/t͡sɛːk˥	-	t͡ɕit˥	-	t͡ɕi˥/t͡ɕi˧˥	t͡ɕit˧/t͡ɕi̯ək˧/t͡ɕi̯ak˧	-	-
唧	-	t͡sɛːk˥	-	-	-	-	-	-	-
唩	-	wɔː˥	-	-	-	u̯ɔ˥	-	-	-
唩	-	wɔː˥	-	-	-	u̯ei̯˨˩	-	-	-
唪	buŋʷ²	fʊŋ˧˥/paːŋ˨	-	-	-	fɤŋ˨˩/pɤŋ˨˩	-	-	-
唫	ŋim¹	ɐm˨˩/kɐm˧/jɐm˨˩/ŋɐm˨˩	-	-	-	t͡ɕin˥˩	-	-	-
唬	xæ³	-	-	-	-	ɕi̯au̯˥	-	-	-
唬	kwæk⁴	-	-	-	-	ku̯ɔ˧˥	-	-	-
唬	-	haːk˧	-	-	-	ɕi̯ä˥˩	-	-	-
唬	-	fuː˧˥	-	-	-	xu˨˩	hɤ˥˩	-	-
唭	kʰi³	kʰei̯˧	-	-	-	t͡ɕʰi˥˩	-	-	-
售	dʑuw³	sɐu̯˨	-	-	-	ʂoʊ̯˥˩	ɕi̯u˧/ɕi̯u˨˦	z̥ɜ˨˧	-
唯	jwij¹	wɐi̯˨˩	-	vi˩	-	u̯ei̯˧˥	u̯i˨˦/bi˨˦	-	-
唯	jwij²	wɐi̯˧˥/wɐi̯˩˧	-	-	-	u̯ei̯˧˥/u̯ei̯˨˩	-	-	-
唰	-	t͡sʰaːt˧/syːt˧	-	-	-	ʂua˥	-	-	-
唱	tɕʰaŋ³	t͡sʰœːŋ˧	t͡sʰɔŋ˨˩˧	t͡sʰoŋ˥	t͡sʰɒ̃˦˥	ʈ͡ʂʰaŋ˥˩	t͡ɕʰĩ̯ũ˧˩/t͡ɕʰi̯ɤⁿ˧˩/t͡ɕʰi̯ɤ˧˩/t͡ɕʰĩ̯ãũ̯˧˩/t͡ɕʰi̯ɛng˧˩/t͡ɕʰi̯ɔŋ˧˩	t͡sʰɑ̃˧˦	ʈ͡ʂʰan˦˥
唲	ɲe¹	jiː˨˩/waː˥	-	-	-	ɻ̩˧˥	-	-	-
唳	lej³	liːt˨/lɐi̯˨/lɵy̯˨	-	-	-	li˥˩	-	-	-
唴	kʰjaŋ³	kœːŋ˨	-	-	-	t͡ɕʰi̯aŋ˥˩	-	-	-
唵	ʔom²	ɐm˧˥	-	-	-	an˨˩	-	-	-
唵	-	ɐm˧˥	-	-	-	an˥	-	-	-
唵	-	-	-	-	-	-	am˧	-	-
唶	tsjæ³	t͡sɪk˥/t͡sɛː˧/t͡saːk˧	-	-	-	t͡ɕi̯ɛ˥˩/t͡sɤ˥˩/t͡sɤ˧˥/t͡ɕi˧˥	-	-	-
唷	-	jɔː˥	-	-	-	i̯o˥	-	-	-
唹	ʔjo¹	jyː˥	-	-	-	y˥	-	-	-
唺	-	tʰiːn˧˥	-	-	-	tʰi̯ɛn˨˩	-	-	-
唻	lɛj¹	lɔːi̯˨	-	-	-	lai̯˥˩/lai̯˧˥	-	-	-
唼	-	t͡saːp˧/t͡siːt˨/t͡sʰiːp˧	-	-	-	t͡sa˥/ʂa˥˩/t͡ɕʰi̯ɛ˥˩	-	-	-
唽	-	sɪk˥	-	-	-	ɕi˥/ʈ͡ʂau̯˥	-	-	-
唾	tʰwa³	tʰɔː˧/tʰœː˧/tʰou̯˧/tʰœː˩˧	-	-	tʰxɤ˦˥	tʰu̯ɔ˥˩	tʰɤ˧˩/tʰɔ˧˩	-	-
唿	-	fɐt˥	-	-	-	xu˥	-	-	-
啀	ŋɛɨ¹	ŋaːi̯˨˩	-	-	-	ai̯˧˥	-	-	-
啁	ʈæw¹	t͡saːu̯˥/t͡sɐu̯˥	-	-	-	ʈ͡ʂau̯˥/ʈ͡ʂoʊ̯˥	-	-	-
啂	nuw²	nɐu̯˩˧/lɐu̯˩˧	-	-	-	noʊ̯˨˩	-	-	-
啃	-	hɐŋ˧˥/hɐn˧˥/kʰɐŋ˧˥/hɐŋ˧	-	kʰi̯e˥	-	kʰən˨˩	-	-	-
啃	-	-	-	-	-	kʰən˥˩	-	-	-
啄	tuwk⁴	tœːk˧/tœːŋ˥	-	tuk˨	-	ʈ͡ʂu̯ɔ˧˥	tɔk˧/teʔ˧/tɘʔ˧	-	-
啅	ʈæwk⁴	tœːk˧	-	-	-	ʈ͡ʂu̯ɔ˧˥	-	-	-
商	ɕaŋ¹	sœːŋ˥	-	soŋ˨˦	-	ʂaŋ˥	ɕi̯ɔŋ˥/ɕi̯ɛng˥	sɑ̃˥˧	-
啇	tek⁴	tɪk˥	-	-	-	ti˥˩	-	ti̯ɪʔ˥	-
啈	-	hɐŋ˥/hŋ˨/hm˨	-	-	-	xɤŋ˥˩	-	-	-
啉	lom¹	laːm˨˩	-	lim˨˦	-	lan˧˥	lim˥/lam˨˦	-	-
啉	lom¹	laːm˨˩	-	-	-	lan˧˥	-	-	-
啉	-	-	-	-	-	lin˥˩/lan˥˩/lən˥˩	-	-	-
啉	-	lɐm˨˩	-	-	-	lin˧˥	-	-	-
啊	-	aː˥	-	-	-	a˥	a˥/aʔ˧/aʔ	-	-
啊	-	aː˧˥	-	-	-	a˧˥	-	-	-
啊	-	-	-	-	-	a˨˩	-	-	-
啊	-	aː˨	-	-	-	a˥˩	-	-	-
啊	-	aː˧	-	-	-	a	-	a̱/ɦa̱	-
啋	-	t͡sʰɔːi̯˥	-	-	-	-	-	-	-
啋	-	-	-	-	-	ɕi̯au̯˥	-	-	-
啌	xæŋʷ¹	hɔːŋ˥	-	-	-	ɕi̯aŋ˥/t͡ɕʰi̯aŋ˥	-	-	-
啍	-	t͡sɵn˥	-	-	-	ʈ͡ʂu̯ən˥	-	-	-
啍	dwon¹	tʰɐn˥/tʰɵn˥	-	-	-	tʰu̯ən˥	-	-	-
啍	-	-	-	-	-	ɕi̯aŋ˥	-	-	-
啍	-	-	-	-	-	tu̯ei̯˨˩	-	-	-
問	mjun³	mɐn˨	un˩˩	mun˥	və̃ŋ˦˥	u̯ən˥˩	mŋ̩˧/mu̯i˧/mŋ̩˨/bun˧	məɲ˨˧	u̯ən˨˩/u̯ən˦˥
啐	tsʰwæj³	t͡sʰɵy̯˧/sɵy̯˨	-	-	-	t͡sʰu̯ei̯˥˩	-	-	-
啑	tej³	t͡saːp˧/saːp˧	-	-	-	ʂa˥˩	-	-	-
啑	-	t͡siːt˨	-	-	-	t͡ɕi̯ɛ˧˥	-	-	-
啑	-	tiːp˨	-	-	-	ti̯ɛ˧˥	-	-	-
啑	tej³	-	-	-	-	tʰi˥˩	-	-	-
啒	kwot⁴	kʷɐt˥	-	-	-	ku˨˩	-	-	-
啕	daw¹	tʰou̯˨˩	-	-	-	tʰau̯˧˥	-	-	-
啖	dam²	taːm˨	-	-	-	tan˥˩	tam˥	-	-
啘	-	jɐt˨	-	-	-	i̯ɛ˥˩	-	-	-
啘	-	-	-	-	-	u̯a˥	-	ɯə̯ʔ	-
啙	tsej¹	t͡siː˧˥	-	-	-	t͡sz̩˨˩/t͡sʰz̩˨˩	-	-	-
啛	-	t͡sʰɵy̯˧	-	-	-	t͡sʰu̯ei̯˥˩/ɤ˥˩/i̯ä˥/i̯ä˨˩	-	-	-
啜	ʈjwej³/d͡ʑwej³/t͡ɕʰwet⁴/d͡ʑwet⁴	t͡syːt˧/t͡syːt˧/t͡syːt˧/t͡sʰyːt˧	-	t͡sʰot˨	-	ʈ͡ʂʰu̯ɔ˥˩	t͡sʰeʔ˧/t͡sʰɘʔ˧/t͡sʰu̯eʔ˧/t͡sʰu̯at˧	t͡sʰʊʔ˥	-
啜	ʈjwet⁴	-	-	-	-	ʈ͡ʂu̯ɔ˧˥/ʈ͡ʂʰu̯ɔ˥˩	-	-	-
啜	-	t͡sʰɵy̯˧/t͡syːt˧	-	-	-	ʈ͡ʂʰu̯ai̯˥˩/ʈ͡ʂʰu̯ɔ˥˩	t͡sʰu̯e˧˩/t͡sʰe˧˩	-	-
啝	-	-	-	-	-	xɤ˧˥	-	-	-
啝	-	wɔː˨˩	-	-	-	-	-	-	-
啞	ʔæ²	aː˧˥	ŋa˨˩˧	a˧˩	-	i̯ä˨˩	e˥˩/ɛ˥˩/a˥˩	o˧˦	-
啞	ʔæk⁴/ʔɛk⁴	ɐk˥/aːk˥	-	-	-	i̯ä˨˩/ɤ˥˩	i̯ak˧/i̯ək˧	-	-
啞	ʔæ³	aː˥	-	-	-	i̯ä˥	a˥	-	-
啟	kʰej²	kʰɐi̯˧˥	-	kʰi˧˩	-	t͡ɕʰi˨˩	kʰe˥˩	-	-
啡	-	fɛː˥/fei̯˥	fɨ̯i˦˨	pi˨˦/fi˨˦	-	fei̯˥	pi˥/hu̯i˥	fi˥˧	-
啡	pʰoj²	-	-	-	-	pʰei̯˥˩	-	-	-
啡	-	-	-	-	-	pʰai̯˧˥	-	-	-
啢	-	lœːŋ˩˧/lœːŋ˧˥	-	-	-	li̯aŋ˨˩	-	-	-
啤	-	pɛː˥	-	-	-	pʰi˧˥	pi˨˦	-	-
啤	-	pʰɛː˥	-	-	-	-	-	-	-
啤	-	pɛː˥	-	-	-	-	-	-	-
啤	-	pɛː˥	-	-	-	-	-	-	-
啤	-	-	-	-	-	pei̯˥	-	-	-
啥	-	saː˧˥/saː˥	-	-	-	ʂa˧˥/ʂa˥˩	ɕĩ̯ã˥˩/sã˥˩/ɕi̯a˥˩/ɕi̯ahⁿ˥/sahⁿ˥	sa̱˧˦	-
啦	-	-	-	-	-	la	-	-	-
啦	-	-	-	-	-	la˥	-	-	-
啦	-	laː˥	-	-	-	-	-	-	-
啦	-	-	-	-	-	-	la/laʔ	-	-
啨	-	jɪŋ˥	-	-	-	t͡ɕʰiŋ˧˥/iŋ˥	-	-	-
啩	-	kʷaː˧	-	-	-	-	-	-	-
啪	-	pʰaːk˥/pʰaː˥	-	-	-	pʰa˥/pʰi̯ä˥	-	-	-
啫	-	t͡sɛː˥	-	-	-	t͡sɤ˥	-	-	-
啫	-	t͡sɛː˥	-	-	-	ʈ͡ʂɤ˨˩/t͡sɤ˧˥	-	-	-
啱	-	ŋaːm˥	-	-	-	i̯ɛn˧˥	ŋam˥	-	-
啲	-	tiː˥/tiːt˥	-	-	-	ti˥	-	-	-
啲	-	-	-	-	-	-	teʔ˧	-	-
啲	-	tiː˥	-	-	-	-	-	-	-
啳	-	kʰyːn˨˩	-	-	-	t͡ɕʰy̯ɛn˧˥	-	-	-
啵	-	-	-	-	-	pu̯ɔ˥	-	-	-
啵	-	-	-	-	-	pu̯ɔ	-	-	-
啶	-	tɪŋ˨	-	-	-	tiŋ˥˩	-	-	-
啷	-	lɔːŋ˥/lɔːŋ˨˩	-	-	-	laŋ˥	lɔŋ˥	-	-
啹	-	kɵy̯˥/kœː˥/kʰœː˥	-	-	-	t͡ɕy˧˥	-	-	-
啺	daŋ¹	-	-	-	-	tʰaŋ˧˥	-	-	-
啻	ɕe³	t͡sʰiː˧	-	-	-	ʈ͡ʂʰz̩˥˩/tʰi˥˩	-	-	-
啼	dej¹	tʰɐi̯˨˩	tʰi˨˦	tʰa̯i˩/ti˩	tʰxi˩˩	tʰi˧˥	tʰi˨˦/tʰe˨˦/te˨˦	d̥i˨˧	ti˩˧
啽	-	ɐm˥/ŋɐm˨˩/ŋɐp˥	-	-	-	an˧˥	-	-	-
啾	tsjuw¹	t͡sɐu̯˥	-	-	-	t͡ɕi̯oʊ̯˥	-	-	-
啿	-	taːm˨	-	-	-	tan˥˩	-	-	-
喀	kʰæk⁴	haːk˧/kʰaː˥/haːk˥/kʰaː˧	-	-	-	kʰa˥/kʰa˥˩/kʰɤ˥˩	-	-	-
喁	ŋjoŋʷ¹	jʊŋ˨˩/jyː˨˩	-	-	-	i̯ʊŋ˧˥/y˧˥	-	-	-
喂	-	wɐi̯˧	-	-	-	u̯ei̯˥˩	eʔ˧	-	-
喂	-	wɐi̯˧˥/wei̯˧˥	-	-	-	u̯ei̯˧˥	u̯eʔ˧/u̯e˨˦	ɯe̞̯˧˦	-
喃	ɳɛm¹	naːm˨˩	-	-	-	nan˧˥	-	-	-
喃	-	-	-	-	-	nan˨˩	-	-	-
喃	-	-	-	-	-	nan˧˥	-	-	-
喃	-	naːm˨˩	-	-	-	nan˧˥	-	-	-
喃	-	naːm˨˩	-	-	-	nan˧˥	-	-	-
善	dʑen²	siːn˨	-	san˥	sæ̃˦˥	ʂan˥˩	ɕi̯ɛn˧	z̥ø˨˧	-
喅	juwk⁴	jʊk˨	-	-	-	y˥˩	-	-	-
喇	-	laː˧/laː˩˧	-	lap˥	-	la˨˩	la˥/la˥˩/lat˥	-	-
喇	-	laː˥	-	-	-	la˨˩	laʔ˥/lat˥	-	-
喇	-	-	-	-	-	la˨˩	-	-	-
喇	-	laː˥	-	-	-	la˥	-	-	-
喇	-	-	-	-	-	la˧˥	-	-	-
喇	-	laː˧	-	-	-	-	-	-	-
喇	-	laː˨˩	-	-	-	-	-	-	-
喈	kɛj¹	kaːi̯˥	-	-	-	t͡ɕi̯ɛ˥	-	-	-
喉	ɣuw¹	hɐu̯˨˩	hɛ̯u˨˦	he̯u˩	xu̯əʔ˥˦	xoʊ̯˧˥	au̯˨˦/hɔ˨˦/hi̯ɤ˨˦	ɦɜ˨˧	xə̯u˩˧
喊	xam²	haːm˧	-	ham˥/hem˨˦	xæ̃˥˧	xan˨˩	ham˥˩/han˥˩/hi̯am˧˩	he̞˧˦	-
喋	dep⁴	tiːp˨	-	-	-	ti̯ɛ˧˥	-	-	-
喋	tep⁴	tiːp˨	-	-	-	ti̯ɛ˧˥	-	-	-
喋	ɖæp⁴	t͡saːp˨	-	-	-	ʈ͡ʂa˧˥	-	-	-
喌	tɕuw¹	t͡sɐu̯˥	-	-	-	ʈ͡ʂoʊ̯˥	-	-	-
喍	-	t͡sʰaːi̯˨˩	-	-	-	ʈ͡ʂʰai̯˧˥	-	-	-
喎	kʰwɛɨ¹	waː˥/kʷʰaː˥	-	-	-	u̯ai̯˥/kʰu̯ai̯˥	-	-	-
喎	-	wɔː˧	-	-	-	-	-	-	-
喎	-	wɔː˩˧	-	-	-	-	-	-	-
喏	-	nɔːk˨	-	-	-	nu̯ɔ˥˩	-	-	-
喏	-	jɛː˩˧	-	-	-	ʐɤ˨˩	-	-	-
喐	-	jʊk˥	-	-	-	-	-	-	-
喐	-	-	-	-	-	y˥˩	-	-	-
喑	ʔim¹	ŋɐm˨/jɐm˥	-	-	-	in˥	-	-	-
喓	ʔjew¹	jiːu̯˥	-	-	-	i̯au̯˥	-	-	-
喔	ʔæwk⁴	ɐk˥/ɔːk˥/ŋɐk˥	-	-	-	u̯ɔ˥˩/u̯ɔ˥/u˥	-	-	-
喔	-	ɔː˥	-	-	-	o˥	ɔʔ˧	-	-
喕	-	miːn˩˧	-	-	-	mi̯ɛn˨˩/xɤ˧˥/ɕyan˨˩/y̯ɛn˧˥	-	-	-
喖	-	wuː˨˩	-	-	-	xu˧˥	-	-	-
喗	ŋjun²	wɐn˩˧	-	-	-	yn˨˩	-	-	-
喘	tɕʰwen²	t͡sʰyːn˧˥	-	-	-	ʈ͡ʂʰuan˨˩	t͡sʰu̯an˥˩	-	-
喙	xjwoj³	fuːy̯˧	-	t͡soi̯˥	-	xu̯ei̯˥˩	t͡sʰu̯i˧˩/su̯i˧˩/hu̯i˧˩	-	-
喚	xwan³	wuːn˨	-	-	-	xuan˥˩	hu̯an˧˩	-	-
喛	xjwon¹	wuːn˨	-	-	-	xuan˥˩	-	-	-
喜	xi²	hei̯˧˥	ɕi˨˩˧	hi˧˩	ɕi˥˧	ɕi˨˩	hi˥˩	ɕi˧˦	ɕi˦˩
喜	-	-	-	-	-	ɕi˥	-	-	-
喝	-	hɔːt˧	-	-	xaʔ˨	xɤ˥	hu̯aʔ˧/hat˧	həʔ˥	xo˨˦
喝	ʔæj³	hɔːt˧	hɵt˥	hot˨	xaʔ˨	xɤ˥˩	hu̯aʔ˧/hat˧	həʔ˥	xo˨˦
喝	ʔæj³	jiːt˧	-	-	-	i̯ɛ˥˩	-	-	-
喝	-	-	-	-	-	xɤ˥/xɤ˥˩	-	-	-
喝	-	-	-	-	-	-	hu̯aʔ˧	-	-
喟	kʰwij³	wɐi̯˧˥/wɐi̯˨	-	-	-	kʰu̯ei̯˥˩	-	-	-
喠	tɕoŋʷ²	t͡sʊŋ˧˥	-	-	-	ʈ͡ʂʊŋ˨˩	-	-	-
喠	-	t͡sʊŋ˧˥	-	-	-	ʈ͡ʂʰu̯ɑŋ˧˥	-	-	-
喡	-	wɐi̯˨˩	-	-	-	u̯ei̯˨˩	-	-	-
喢	tɕʰep⁴	saːp˧/siːp˧	-	-	-	ʂa˥˩/ʈ͡ʂʰɤ˥˩	-	-	-
喣	xju²	hɵy̯˧˥	-	-	-	ɕy˥˩	-	-	-
喤	ɣwæŋ¹	wɔːŋ˨˩	-	-	-	xu̯ɑŋ˧˥	-	-	-
喥	dak⁴	tɔːk˨	-	-	-	tu̯ɔ˧˥	-	-	-
喦	ɲep⁴	niːp˨/jiːp˨	-	-	-	ni̯ɛ˥˩	-	-	-
喧	xjwon¹	hyːn˥	-	-	-	ɕyan˥	-	-	-
喨	-	lœːŋ˨	-	-	-	li̯aŋ˥˩/saŋ˥˩	-	-	-
喪	saŋ¹	sɔːŋ˥	sɔŋ˦˨	soŋ˨˦	sɒ̃˩˩	saŋ˥	sɔŋ˥/sŋ̩˥	sɑ̃˥˧	-
喪	saŋ³	sɔːŋ˧	-	soŋ˥	-	saŋ˥˩	sɔŋ˧˩	sɑ̃˧˦	-
喫	kʰek⁴	hɛːk˧/jaːk˧	t͡ɕʰi̯aʔ˥	-	-	ʈ͡ʂʰz̩˥	-	t͡ɕʰi̯ɪʔ˥	t͡ɕʰi̯a̠˨˦
喬	-	kʰiːu̯˨˩	t͡ɕʰi̯ɛu̯˨˦	kʰi̯eu˩	t͡ɕʰi̯au̯˩˩	t͡ɕʰi̯au̯˧˥	ki̯au̯˨˦	d̥͡ʑi̯ɔ˨˧	t͡ɕi̯ɒu̯˩˧
喬	-	kʰiːu̯˨˩	t͡ɕʰi̯ɛu̯˨˦	kʰi̯eu˩	t͡ɕʰi̯au̯˩˩	t͡ɕʰi̯au̯˧˥	ki̯au̯˨˦	d̥͡ʑi̯ɔ˨˧	t͡ɕi̯ɒu̯˩˧
喬	-	-	-	-	-	t͡ɕi̯au̯˥/t͡ɕʰi̯au̯˧˥	-	-	-
喬	-	-	-	-	-	t͡ɕi̯au̯˨˩/t͡ɕʰi̯au̯˧˥	-	-	-
喬	-	-	-	-	-	-	kʰi̯au̯˨˦	-	-
喬	-	-	-	-	-	t͡ɕʰi̯au̯˧˥	t͡ɕʰi̯au̯˨˦	-	-
喬	-	-	-	-	-	t͡ɕʰi̯au̯˧˥	-	-	-
喭	ŋan³	jiːn˩˧/jiːn˨/ŋɔːn˨	-	-	-	i̯ɛn˥˩	-	-	-
單	tan¹	taːn˥	-	tan˨˦	tæ̃˩˩	tan˥	tũ̯ã˥/tan˥	te̞˥˧	-
單	d͡ʑen¹	siːm˨˩/siːn˨˩	-	-	-	ʈ͡ʂʰan˧˥	ɕi̯ɛn˨˦	z̥ø˨˧	-
單	d͡ʑen²/d͡ʑen³	siːn˨	-	-	-	ʂan˥˩	ɕi̯ɛn˧	-	-
單	-	-	-	-	-	ʈ͡ʂʰan˨˩	-	-	-
單	-	-	-	-	-	ʈ͡ʂan˥˩	-	-	-
單	-	-	-	-	-	tʰan˧˥	-	-	-
喯	-	pʰɐn˧	-	-	-	pʰən˥˩	-	-	-
喱	-	lei̯˥	-	-	-	li˧˥/li˨˩	-	-	-
喲	-	jɔː˥	-	-	-	i̯o˥/i̯au̯˥/i̯oʊ̯˥	-	i̯a̱ʔ˥	-
喲	-	jɔː˥	-	-	-	i̯o/i̯au̯˥/i̯au̯/i̯oʊ̯	-	-	-
喳	-	t͡saː˥/t͡sʰaː˥	-	-	-	ʈ͡ʂʰa˥/ʈ͡ʂa˥	t͡sʰa˧	-	-
喴	-	wɐi̯˥/wiː˥	-	-	-	u̯ei̯˥	-	-	-
喵	-	miːu̯˥/mɛːu̯˥	-	-	-	mi̯au̯˥	-	-	-
喸	-	fuː˧˥	-	-	-	pu˨˩	-	-	-
喹	-	fuːy̯˥	-	-	-	kʰu̯ei̯˧˥	-	-	-
喺	-	hɐi̯˧˥	-	-	-	-	-	-	-
喻	ju³	jyː˨	-	-	-	y˥˩	u˧/d͡ʑi˧/lu˧/d͡zu˧	-	-
喻	-	-	-	-	-	y˧˥	-	-	-
喼	-	kiːp˥/kɛːp˥	-	-	-	t͡ɕi̯ɛ˥	-	-	-
喼	-	kiːp˥/kɛːp˥/kʰɛːp˥	-	-	-	-	-	-	-
喼	-	kiːp˥	-	-	-	-	-	-	-
喼	-	kiːp˥	-	-	-	-	-	-	-
嗀	xuwk⁴	hɔːk˧/fɔː˧	-	-	-	xu˥˩/xu̯ɔ˥˩	-	-	-
嗂	jew¹	jiːu̯˨˩	-	-	-	i̯au̯˧˥	-	-	-
嗃	xæw¹	hɔːk˧/haːu̯˥/haːu̯˧/hɔːk˨	-	-	-	xɤ˥˩/ɕi̯au̯˥/ɕi̯au̯˥˩/xu˥˩	-	-	-
嗄	-	saː˧	-	-	-	ʂa˥˩	-	-	-
嗄	-	aː˧˥	-	-	-	a˧˥	-	-	-
嗄	-	-	-	-	-	a	-	-	-
嗄	-	-	-	-	-	ɕi̯ä˥˩	-	-	-
嗄	-	-	-	-	-	-	sa˧˩	-	-
嗅	xjuw³	t͡sʰɐu̯˧/hʊŋ˧	-	-	-	ɕi̯oʊ̯˥˩	hi̯u˧˩	ho˧˦/ɕi̯ɜ˧˦	-
嗆	-	t͡sʰœːŋ˥	-	-	-	t͡ɕʰi̯aŋ˥	t͡ɕʰĩ̯ũ˧˩/t͡sʰŋʔ˧	-	-
嗆	-	t͡sʰœːŋ˧	-	-	-	t͡ɕʰi̯aŋ˥˩	t͡ɕʰi̯ɔŋ˧˩/t͡ɕʰi̯ɛng˧˩/t͡ɕʰĩ̯ũ˧˩/t͡sʰŋʔ˧/t͡sʰŋ̩˧˩	-	-
嗇	ʂik⁴	sɪk˥	-	-	-	sɤ˥˩	-	-	-
嗇	ʂik⁴	sɪk˥	sɛt˥	set˨	saʔ˨/səʔ˨	sɤ˥˩	ɕi̯ək˧/ɕi̯ak˧/ɕi̯aʔ˧	səʔ˥	sɤ̞˨˦
嗇	ʂik⁴	sɪk˥	-	-	-	sɤ˥˩	-	-	-
嗉	su³	sou̯˧	-	-	su˦˥	su˥˩	-	-	-
嗊	xuŋʷ²	hʊŋ˧˥/kʊŋ˧	-	-	-	xʊŋ˨˩	-	-	-
嗊	-	kʊŋ˧	-	-	-	kʊŋ˥˩	-	-	-
嗊	-	-	-	-	-	kʊŋ˨˩	-	-	-
嗋	xjæp⁴	hiːp˧	-	-	-	ai̯˥˩/ɕi̯ɛ˧˥	-	-	-
嗌	ʔjek⁴	jɪk˥	-	-	-	i˥˩	-	i̯ɪʔ˥	-
嗌	-	aːi̯˧	-	-	-	ai̯˥˩	-	-	-
嗍	-	sɔːk˧	-	-	-	su̯ɔ˥/ʂu̯ɔ˥˩	suʔ˧/sɤʔ˧	sʊʔ˥	-
嗎	-	maː˥/maː˧	-	-	-	ma	ma˥/ma	-	-
嗎	-	maː˩˧/maː˥	-	ma˨˦/ma˩/mo˩	-	ma˨˩	mɔ˨˦	-	-
嗎	-	-	-	-	-	ma˧˥	-	-	-
嗏	-	t͡sʰaː˥/t͡sʰaː˧˥/t͡saː˧˥	-	-	-	ʈ͡ʂʰa˥/xɤ˧˥	-	-	-
嗐	-	haːi̯˨/hɔːi̯˨	-	ha̯i˧˩	-	xai̯˥˩	-	-	-
嗑	ɣap⁴	kaːp˧/haːp˧/ŋɐp˥/hɐp˨	-	-	-	kʰɤ˥˩	-	-	-
嗒	tʰap⁴	tʰaːp˧	-	-	-	tʰa˥˩	-	-	-
嗒	top⁴	taːp˥/taːp˧	-	-	-	ta˥	-	-	-
嗒	-	-	-	-	-	ta	-	-	-
嗓	-	sɔːŋ˥/sɔːŋ˧˥	-	soŋ˧˩	-	saŋ˨˩	sɔŋ˥˩	sɑ̃˧˦	-
嗔	tɕʰin¹	t͡sʰɐn˥/t͡sɐn˥	-	-	-	ʈ͡ʂʰən˥	-	-	-
嗕	ɲowk⁴	jʊk˨	-	-	-	ʐu˥˩	-	-	-
嗖	-	sɐu̯˥	-	-	-	soʊ̯˥	-	-	-
嗗	ʔwɛt⁴	waːt˧	-	-	-	u̯a˥	-	-	-
嗗	-	-	-	-	-	ku˥	-	-	-
嗗	-	kuːt˨˩/kuːt˨/kuːt˧˥	-	-	-	-	-	-	-
嗗	-	kʷɐt˥	-	-	-	-	-	-	-
嗘	-	kɐi̯˥	-	-	-	t͡ɕi˥	-	-	-
嗙	pæŋ¹	pʰɔːŋ˧	-	-	-	pɤŋ˥/pʰaŋ˨˩	-	-	-
嗚	ʔu¹	wuː˥	-	-	-	u˥	ɔ˥	v̩ʷ˥˧	-
嗛	kʰem²	hiːm˧˥/hiːm˥/hɐm˨˩/haːm˨˩/hiːp˧	-	-	-	ɕi̯ɛn˧˥/t͡ɕʰi̯ɛn˥˩/t͡ɕʰi̯ɛ˥˩/t͡ɕʰi̯ɛn˨˩	-	-	-
嗜	dʑij³	siː˧	-	-	-	ʂz̩˥˩	ɕi˧	-	-
嗝	kɛk⁴	kaːk˧	-	-	-	kɤ˧˥/kɤ˨˩	-	-	-
嗞	tsi¹	t͡siː˥	-	-	-	t͡sz̩˥	-	-	-
嗟	tsjæ¹	t͡sɛː˥	-	-	-	t͡ɕi̯ɛ˥/t͡ɕyɤ˥	-	-	-
嗟	-	-	-	-	-	t͡ɕi̯ɛ˥˩	-	-	-
嗠	-	lɔːk˨	-	-	-	lu̯ɔ˥˩	-	-	-
嗡	-	jʊŋ˥	-	-	-	u̯əŋ˥	ɔŋ˥	-	-
嗢	ʔwot⁴	wɐt˥	-	-	-	u̯a˥˩	-	-	-
嗣	zi³	t͡siː˨	-	-	-	sz̩˥˩	ɕɨ˧/su˧/su˨˦	-	-
嗤	tɕʰi¹	t͡sʰiː˥	-	-	-	ʈ͡ʂʰz̩˥	t͡ɕʰi˥	-	-
嗥	-	hou̯˨˩	-	-	-	xau̯˧˥	-	-	-
嗦	-	sɔː˥/sɔːk˧	-	-	-	su̯ɔ˥	sɤ˥	-	-
嗧	-	kaː˥ lɵn˨˩	-	-	-	t͡ɕi̯älu˧˥n˥	-	-	-
嗨	-	haːi̯˥/hei̯˥/hɔːi̯˥	-	-	-	xai̯˥	hai̯˧˩	he̞	-
嗩	-	sɔː˧˥	-	-	-	su̯ɔ˨˩	sɤ˥˩	-	-
嗪	-	t͡sʰɵn˨˩	-	-	-	t͡ɕʰin˧˥	-	-	-
嗬	-	hɔː˧˥	-	-	-	-	-	-	-
嗮	-	saːi̯˧	-	-	-	sai̯˥˩	-	-	-
嗯	-	ŋ̩˧˥	-	-	-	nk˧˥/n˧˥/ən˧˥/ɤŋ˧˥	-	-	-
嗯	-	-	-	-	-	nk˨˩/n˨˩/ən˨˩/ɤŋ˨˩/ən	-	-	-
嗯	-	ŋ̩˨	-	-	-	nk˥˩/n˥˩/ən˥˩/ɤŋ˥˩/ən	-	-	-
嗰	-	kɔː˧˥	-	-	-	kɤ˨˩/kɤ˥˩	-	-	-
嗱	-	naː˨˩	-	-	-	na˧˥	-	-	-
